,id,title,original_language,overview,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,genre_names,release_month,release_year,profit
282,18781,The Haunting in Connecticut,en,"When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.",2009-03-27,18.168,941,6.2,10000000,77527732,102,Released,"Horror, Thriller",3,2009,67527732
283,16871,Drag Me to Hell,en,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",2009-03-15,59.708,3052,6.4,30000000,90810892,99,Released,"Horror, Thriller",3,2009,60810892
284,18405,The Last House on the Left,en,"A group of teenage girls heading into the city hook up with a gang of drug-addled ne'er-do-wells and are brutally murdered. The killers find their way to the home of one of their victim's parents, where both father and mother exact a horrible revenge.",2009-03-13,38.056,1421,6.4,15000000,32721635,110,Released,"Crime, Drama, Horror, Thriller",3,2009,17721635
285,13207,Friday the 13th,en,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,2009-02-11,61.753,2106,5.8,19000000,91509154,97,Released,Horror,2,2009,72509154
286,15980,Raaz: The Mystery Continues...,hi,"A beautiful lady turns up in an architect's masterpiece.When he founds that she is real, he realizes that she is haunted and hunted by the reasons they have to find out",2009-01-23,3.439,30,5.8,6250000,8000000,137,Released,"Horror, Mystery",1,2009,1750000
287,14435,My Bloody Valentine,en,"Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.",2009-01-16,19.81,940,5.5,15000000,102836002,101,Released,"Horror, Mystery",1,2009,87836002
288,31629,Arundhati,te,Arundhati  belongs to Gadwal samsthanam in 1920’s. She is known for her bravery in saving the Samstanam by killing Pasupathi an evildoer. But the spirit of Pasupathi haunts that place. Another girl is born in the same lineage after 3 generations and she is named as Arundhati. The spirit of Pasupati is after Arundhati to take the revenge.,2009-01-16,2.52,21,6.7,2915739,14000000,132,Released,"Fantasy, Horror, Thriller",1,2009,11084261
289,13788,The Unborn,en,A young woman fights the spirit that is slowly taking possession of her.,2009-01-09,37.529,1185,5.2,16000000,76514050,87,Released,"Horror, Mystery, Thriller",1,2009,60514050
290,14451,Dead Snow,no,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,2009-01-09,17.114,922,6.0,800000,2166797,91,Released,"Comedy, Horror",1,2009,1366797
291,13310,Let the Right One In,sv,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.",2008-10-24,15.108,2449,7.5,4000000,10785801,115,Released,"Drama, Horror",10,2008,6785801
292,11917,Saw V,en,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",2008-10-23,44.561,2815,6.2,10800000,113864059,95,Released,"Crime, Horror, Thriller",10,2008,103064059
293,13812,Quarantine,en,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,2008-10-10,14.059,1055,5.8,12000000,40855419,89,Released,"Fantasy, Horror, Mystery, Science Fiction, Thriller",10,2008,28855419
294,23174,It's Alive,en,"It's Alive is a modern remake of the classic 1970s horror film. When a young woman learns that she's pregnant, she leaves graduate school to set up a home with her boyfriend in the country. The fate of the happy new family takes a gruesome turn when animals and people end up brutally dead – all with a strange connection to their newborn. Could their new child be the responsible for the killings?",2008-09-10,5.401,49,4.2,10000000,15500000,80,Released,"Horror, Science Fiction",9,2008,5500000
295,15979,Phoonk,hi,"A realtor fires one of his co-workers and out of spite, the co-worker and his wife does black magic on his daughter. Being an atheist, he shuns his mother and wife's theories on the supernatural and relies on a doctor for his daughter's treatment.",2008-08-22,1.789,11,2.8,750000,2760000,179,Released,"Drama, Horror, Mystery",8,2008,2010000
296,13515,Mirrors,en,An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.,2008-08-15,25.389,1520,6.2,35000000,72436439,111,Released,"Drama, Fantasy, Horror, Mystery, Thriller",8,2008,37436439
297,52923,Hell House,en,The Shively house has always been a center of dark happenings throughout its existence every family that has inhabited the house has experienced a miserable and deadly end. Tonight a group of friends discover the awful truth that lay dormant in the house. The demons have possessed the former grounds keeper Adam (William Martin) to help with their escape and Theadora (Kari Wishingrad) the last in the bloodline of the soothsayers is the only one that can help stop the evil before... The demons get out,2008-07-25,1.117,4,5.9,50000,123000,77,Released,"Drama, Horror",7,2008,73000
298,102308,The 13th Alley,en,"A group of college kids go after-hours bowling. The fun is suddenly halted when abnormal things begin happening on the 13th alley. Everyone runs to escape, but all exits have been boarded up! Who is out for revenge?",2008-06-13,0.6,1,1.0,150,250,80,Released,Horror,6,2008,100
299,278267,The Dead Walk,en,"The Dead Walk is an eerie and atmospheric tale about the rise of the living dead, besieging the world. In the grand tradition of classic films from this genre, 'The Dead Walk' follows a group of surviving strangers who must struggle and find a way to live in their new hellish world.",2008-06-06,1.504,2,2.0,50000,1200000,90,Released,Horror,6,2008,1150000
300,10665,The Strangers,en,"After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive.",2008-05-29,27.332,2000,6.1,9000000,82391145,86,Released,"Horror, Mystery, Thriller",5,2008,73391145
301,11152,The Ruins,en,"Americans Amy, Stacy, Jeff and Eric look for fun during a sunny holiday in Mexico, but they get much more than that after visiting an archaeological dig in the jungle.",2008-04-02,68.279,908,5.9,8000000,22818256,91,Released,Horror,4,2008,14818256
302,13059,The Signal,en,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.",2008-02-22,16.776,240,5.9,50000,249905,103,Released,"Horror, Science Fiction, Thriller",2,2008,199905
303,13025,Diary of the Dead,en,A group of young film students run into real-life zombies while filming a horror movie of their own.,2008-02-22,10.191,637,5.6,2000000,5540941,95,Released,"Fantasy, Horror, Science Fiction, Thriller",2,2008,3540941
304,9030,The Eye,en,"Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.",2008-02-01,21.115,861,5.8,12000000,58010320,98,Released,"Drama, Horror, Thriller",2,2008,46010320
305,6933,One Missed Call,en,"Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.",2008-01-04,20.351,646,5.4,20000000,45847751,87,Released,"Horror, Mystery, Thriller",1,2008,25847751
306,440,Aliens vs Predator: Requiem,en,"The iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever—in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms—the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",2007-12-25,73.039,2334,5.1,40000000,130290885,94,Released,"Action, Fantasy, Horror, Science Fiction, Thriller",12,2007,90290885
307,8329,[REC],es,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,2007-11-23,68.845,3576,7.2,1500000,32511655,78,Released,"Horror, Mystery",11,2007,31011655
308,5876,The Mist,en,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",2007-11-21,34.23,4147,6.9,18000000,57470220,126,Released,"Horror, Science Fiction, Thriller",11,2007,39470220
